หมายเลขทางหลวง,หมายเลขตอนควบคุม,ชื่อตอน,รถยนต์นั่งไม่เกิน 7 คน,รถยนต์นั่งเกิน  7 คน,รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,รถบรรทุกขนาดเล็ก,รถบรรทุกขนาดกลาง,รถบรรทุกขนาดใหญ่,รถบรรทุกพ่วง,รถบรรทุกกึ่งพ่วง,รวม,รถจักรยานยนต์,จังหวัด
4136,101,นราธิวาส - ปาเซปูเต๊ะ,12436334,7748581,551500,96513,41363,8961882,413625,861719,172344,34469,31318330,18868207,นราธิวาส
4136,102,ตะโละไกรทอง - กอตอ,138277,86155,6132,1073,460,99645,4599,9581,1916,383,348221,209791,นราธิวาส
4137,100,ทุ่งตำเสา - สวนเทศ,16948518,14494318,906429,3240912,889327,18496289,6054264,4506493,3386283,2650878,71573711,14297640,สตูล
4138,100,โคกสัก - หาดไข่เต่า,4276974,3290878,52514,17505,23340,8408076,466791,227561,58349,23340,16845328,7999634,พัทลุง
4139,100,เขาค่าย - เขาทะลุ,9801739,1481399,44553,8354,8354,2946091,387057,100245,64045,16708,14858545,3795389,ชุมพร
4140,100,ท่าศาลา - นบพิตำ,17950620,14920494,429587,0,0,18794452,1050955,935887,567669,46027,54695691,15526519,นครศรีธรรมราช
4141,100,หน้าทับ - ทอนหงส์,3816904,2292305,173004,0,0,7720311,291945,140566,43251,0,14478286,12191387,นครศรีธรรมราช
4142,100,บ้านใน - บ้านโฉ,50564855,43484759,2415114,3254048,3101515,7969875,3698937,2453247,1029601,483023,118454974,24888383,สุราษฎร์ธานี
4142,200,บ้านโฉ - ขนอม,18422595,15843062,879913,1185567,1129993,2903712,1347656,893806,375121,175983,43157408,9067733,นครศรีธรรมราช
4143,100,ซอยสิบ - บ้านกรูด,6634298,4528345,567407,43647,10912,29014144,2444215,2269628,4571992,600142,50684730,18931756,สุราษฎร์ธานี
4144,100,ภูงา - อ่าวพังงา,755276,294190,90520,5658,18387,1418618,66476,11315,2829,0,2663269,1357800,พังงา
4145,100,คลองแงะ - บาโรย,16087375,5310750,155125,374125,100375,20065875,1058500,876000,812125,1934500,46774750,12537750,สงขลา
4147,100,ลำแก่น - ทับละมุ,2720590,3024175,168473,223519,88407,1606332,200166,206838,5004,0,8243504,4253528,พังงา
4150,100,หัวไทร - ปากเหมือง,5968845,4209910,576700,265282,138408,4192609,2785461,1372546,772778,420991,20703530,6678186,นครศรีธรรมราช
4151,100,บ่อล้อ - กุมแป,3613412,2863323,191129,187522,115398,5975473,1291020,1460511,688784,396682,16783254,4525781,นครศรีธรรมราช
4151,201,กุมแป - ควนหนองหงส์,6689933,5301205,353859,347182,213651,11063093,2390216,2704015,1275227,734424,31072805,8379108,นครศรีธรรมราช
4151,202,ควนหนองหงส์ - น้ำตก,7369710,5533119,241247,54475,85604,11361961,1431918,1151760,311287,108950,27650031,10669348,นครศรีธรรมราช
4151,203,กะปาง - บางขัน,3501445,628713,67708,38690,19345,5938915,739946,265994,967250,96725,12264731,2906586,นครศรีธรรมราช
4151,300,น้ำตก - กะปาง,3166923,586117,70901,28361,9454,5875350,411227,118169,47268,18907,10332677,4168994,ตรัง
4151,400,บางขัน - ลำทับ,23802380,16270240,1124200,899360,388360,8411060,3382820,1962240,2646980,1338820,60226460,9954280,นครศรีธรรมราช
4152,100,บางชุมโถ - วัดประดู่,563926,89553,16887,7676,0,469768,27633,14840,2559,0,1192842,480003,สุราษฎร์ธานี
4153,100,หนองขรี - เทศบาลเมืองท่าข้าม,15325329,13416524,1070273,1442276,1311160,42768219,1735000,2195431,1064174,332364,80660750,8254211,สุราษฎร์ธานี
4154,100,ทางเข้าคันธุลี,324168,169519,2974,4461,0,285506,221564,93682,31227,13383,1146484,530863,สุราษฎร์ธานี
4155,100,บาเจาะ - บ้านทอน,2803813,2107831,67610,0,3977,2676548,286347,294301,198852,15908,8455187,6776876,นราธิวาส
4156,100,เขาพนม - ทุ่งใหญ่,36578877,37022078,1905765,1698938,871629,14492681,10341363,7578741,4047905,842082,115380059,26961409,กระบี่
4157,101,ละหาร- ทุ่งน้อย,843781,827831,145947,117236,74170,378027,128402,85335,46256,0,2646985,866112,ปัตตานี
4157,102,ปะเสยะวอ - ปะนาเระ,6916436,3238649,384246,54892,9149,1006360,201272,356800,0,0,12167804,11133998,ปัตตานี
4158,100,คลองเต็ง - เขาวิเศษ,10842909,2270674,299236,246430,111480,22794752,1249751,751024,387247,387247,39340750,15671759,ตรัง
4159,100,นาวง - ต้นชด,8971637,4959730,0,0,40854,16505198,1773083,1789425,1078557,351348,35469832,13604532,ตรัง
4161,100,สิชล - จอมทอง,2115045,1544837,40191,30143,0,1585028,75358,15072,0,0,5405674,2592312,นครศรีธรรมราช
4162,100,ต้นมะม่วง - ปากเมง,4144458,1918483,23396,63504,180484,9057647,501346,260700,46792,13369,16210179,8583039,ตรัง
4163,101,ควนดินสอ - เขาปู่,2481569,2178700,175859,87930,0,1602273,459188,175859,39080,9770,7210228,6897588,พัทลุง
4163,102,เขาปู่ - ป่าพะยอม,5502983,1894767,54395,18132,18132,12538098,435162,99725,45329,18132,20624855,16518015,พัทลุง
4164,100,สี่แยกโพธิ์ทอง - เขาปู่,11701869,3934141,395928,138261,43992,2846910,835848,163399,50277,6285,20116910,9979897,พัทลุง
4165,100,ชะอวด - บ้านตูล,2767594,2099206,117556,43663,97403,5300076,890063,725486,204883,50381,12296311,4285739,นครศรีธรรมราช
4167,100,ป่าไหม้ - ไทรทอง,4001568,3752784,220752,0,0,749856,399456,0,0,0,9124416,2792688,ปัตตานี
4167,200,ไทรทอง - ต้นไทร,1032071,967906,56936,0,0,193400,103026,0,0,0,2353339,720281,นราธิวาส
4168,100,ต้นไทร - ปะลุกาสาเมาะ,3916998,2211170,301308,161330,92528,1572968,1285895,1103213,170820,0,10816230,3814980,นราธิวาส
4168,200,ปะลุกาสาเมาะ - ตะโละดือรามัน,967197,545989,74400,39836,22847,388402,317517,272409,42179,0,2670776,942007,ปัตตานี
4169,100,ทางรอบเกาะสมุย,76630378,30219722,4944436,1089452,268173,100900016,6855167,3151030,1240299,419020,225717693,79379149,สุราษฎร์ธานี
4170,100,สระเกศ - หัวถนน,12236861,10464873,1240988,936708,220753,4098841,1927112,668224,17899,5966,31818225,10578232,สุราษฎร์ธานี
4174,100,ลิปะน้อย - แหลมโจรคร่ำ,3035518,2589082,257416,169123,19897,771004,395450,237519,144252,53473,7672734,2449803,สุราษฎร์ธานี
4176,100,ปะแต - บาละ,3364491,4644926,0,0,16072,2491224,241086,42860,0,0,10800659,7746902,ยะลา
4177,100,เขาหมอน - บ้านพ่วง,4035732,3007016,415443,29675,0,10514665,3719204,1928843,1186980,118698,24956256,5717287,สุราษฎร์ธานี
4178,100,น้ำเกลี้ยง - หนองดุก,1582963,734236,0,0,2489,5159562,393252,211559,87113,9956,8181130,1585452,สุราษฎร์ธานี
4181,100,โคกทราย - ปากพะยูน,7542093,3233788,859614,173970,71635,11359191,1596427,1074518,245604,40934,26197774,13252389,พัทลุง
4183,100,ทางเข้าด่านศุลกากรสตูล,35701,17538,3701,0,285,34278,4498,1651,114,57,97823,41111,สตูล
4184,100,ควนสตอ - วังประจัน,5199863,2743486,135579,223307,95703,5183913,1260090,741698,55827,23926,15663392,11603989,สตูล
4185,100,คชาธาร - วัดมูลเหล็ก,2897808,1473432,22776,0,1752,327624,54312,61320,17520,10512,4867056,2589456,สุราษฎร์ธานี
4186,100,โรงเหล็ก - ห้วยพาน,2007226,1620290,247880,0,0,12406105,320431,743641,114871,18138,17478582,10713264,นครศรีธรรมราช
4187,101,สี่แยกโพธิ์ทอง - ควนขนุน,2241498,1434680,95039,10111,9099,3191885,172890,54597,25276,10111,7245186,4963244,พัทลุง
4187,102,ควนขนุน - ทะเลน้อย,12503836,8003132,530158,56400,50760,17805417,964437,304559,141000,56400,40416099,27686662,พัทลุง
4188,100,ห้วยพาน - น้ำตกกรุงชิง,1810035,1264725,65700,0,0,2039985,0,0,0,0,5180445,2890800,นครศรีธรรมราช
4189,100,ท่าพุด - ยอดเหลือง,657000,335070,0,0,0,591300,26280,39420,26280,0,1675350,1727910,นครศรีธรรมราช
4191,100,ไชยา - เขาหลัก,29810408,34253784,480813,530552,132638,8273300,1061105,1094264,480813,132638,76250315,16662659,สุราษฎร์ธานี
4192,100,เกาะมุกข์ - โมถ่าย,6923386,7160132,75066,46194,5774,6744382,1530190,750659,57743,11549,23305075,6882966,สุราษฎร์ธานี
4193,100,สุไหงปาดี - บือเลาะ,10918092,9690803,390501,0,0,10487744,374562,382532,0,0,32244234,27590097,นราธิวาส
4194,100,ควนสงสาร - กระทูน,6966186,11135012,424502,130616,65308,4397405,1023159,239463,32654,10885,24425190,10471048,นครศรีธรรมราช
4195,100,ควนลำภู - จันดี,8750300,9129618,316965,275395,67550,5897619,737852,431280,150688,140296,25897563,8454120,นครศรีธรรมราช
4197,100,เขาต่อ - ปลายพระยา,11250794,7882536,58174,331590,261782,4002351,837701,965683,593372,802797,26986780,9918616,กระบี่
4198,100,เขาสวนทุเรียน - อ่าวมะม่วง,446468,309484,0,0,0,4482437,55809,2537,0,0,5296735,3277481,ชุมพร
4199,100,บ่อพระ - ควนสามัคคี,9416677,12474849,152217,145298,124541,5901856,726489,705732,345947,207568,30201174,7534726,สุราษฎร์ธานี
4201,100,ช่องพลี - อ่าวพระนาง,1559406,1245754,820807,537508,388271,916926,480596,118884,54383,45530,6168065,2169003,กระบี่
4202,100,ช่องพลี - หาดนพรัตน์ธารา,2797063,2884783,669860,338917,285089,2705356,141548,105662,9968,3987,9942233,4485668,กระบี่
4203,100,อ่าวน้ำเมา - หาดนพรัตน์ธารา,4151517,3990684,911390,251303,174236,4583758,252978,149106,8377,0,14473349,7090081,กระบี่
4204,100,ไสไทย - สุสานหอย 75 ล้านปี,4708449,4556178,20900,11943,20900,6723796,453826,226913,14929,0,16737834,5974386,กระบี่
4206,100,ห้วยน้ำขาว - เกาะกลาง,9711302,7308200,801034,2314099,59336,15664667,909817,504355,128561,9889,37411260,7881780,กระบี่
4207,100,สุคิริน - โต๊ะโม๊ะ,16185925,9545071,73993,0,0,20653240,295971,184982,0,0,46939182,21818627,นราธิวาส
4208,100,ทางเข้าสถานีรถไฟบางกล่ำ,2013103,1910857,40898,6816,2272,190859,111334,127239,31810,43170,4478358,1608665,สงขลา
4211,100,แก้วแสน - นาบอน,1991904,2423118,32834,0,0,1635112,256102,234213,100690,70045,6744018,2521619,นครศรีธรรมราช
4213,100,บางอิฐ - บางเทพ,2829051,2111317,202329,196649,173222,1106063,455062,2566379,2731791,691467,13063330,774528,สุราษฎร์ธานี
4214,100,เขาขาว - บางขัน,4694637,1273545,58267,8324,16648,2905015,357924,108210,58267,191448,9672285,5435458,นครศรีธรรมราช
4216,101,ทางเข้าพระตำหนักทักษิณราชนิเวศน์,4217076,1529624,274807,34351,22227,5358737,236415,230353,30310,24248,11958148,7660246,นราธิวาส
4216,102,ทางแยกเข้าชายทะเล,184345,66866,12013,1502,972,234251,10335,10070,1325,1060,522739,334859,นราธิวาส
4216,103,ทางแยกเข้าพระตำหนัก,101313,36749,6602,825,534,128741,5680,5534,728,583,287289,184034,นราธิวาส
4217,100,ดุซงญอ - ไอร์ตากอ,13317275,15858234,49660,0,0,9758276,1448430,1316002,41384,16553,41805814,13507640,นราธิวาส
4219,100,ปลายหลิก - ทับใหม่,19613604,14407025,282966,97017,56593,7599665,1196543,493170,129356,40424,43916363,12660719,สุราษฎร์ธานี
4223,100,ห้วยพุน - พุมเรียง,3018081,344924,46432,46432,0,961806,106130,0,0,0,4523805,4384509,สุราษฎร์ธานี
4224,100,กระทูน - ห้วยทรายขาว,104682,85246,110,0,0,134904,10841,5804,1643,1424,344654,94718,นครศรีธรรมราช
4224,200,ห้วยทรายขาว - ห้วยปริก,11717405,9541841,12257,0,0,15100254,1213413,649605,183851,159337,38577963,10602046,นครศรีธรรมราช
4225,100,สวนปาล์ม -คลองชี,3668586,1484110,0,0,0,16958872,1300680,783743,100052,16675,24312718,13840574,ตรัง
4227,100,สำนักขัน - เหนือคลอง,3788700,3288592,0,0,55568,1111352,298044,136393,0,0,8678649,6567080,นครศรีธรรมราช
4228,100,ถ้ำพรรณรา - ทานพอ,8625279,2960917,45057,0,45057,6398154,952643,585747,592183,341149,20546186,9172404,นครศรีธรรมราช
4229,100,ช่องช้าง - นาสาร,10810716,7510999,0,0,0,10863451,369146,188340,0,0,29742652,12528377,สุราษฎร์ธานี
4230,100,ควนไม้แดง - มะนาวหวาน,3759812,4342083,83182,5545,0,1730179,493545,277272,166363,122000,10979981,1702452,นครศรีธรรมราช
4232,100,ขนอม - ในเพลา,2772280,2451086,78982,60553,0,1237390,123739,52655,0,0,6776685,2145687,นครศรีธรรมราช
4233,100,ตีนเขา - นาบอน,2340856,780838,33709,41446,46972,2612187,122679,86760,34262,7184,6106893,2453588,ภูเก็ต
4234,100,บนเนิน - ท่าเทียบเรือประมงปากพนัง,2866459,2548794,1246,0,0,550619,232954,87202,0,0,6287274,2555023,นครศรีธรรมราช
4235,100,บ้านนา - ปากปรน - บกหัก,14104305,11941417,683017,239056,0,35938088,831004,409810,79685,56918,64283300,37406575,ตรัง
4236,100,ถนนแพรก - ลำนาว,4957459,3084641,0,0,0,13467764,1253136,963950,179019,660995,24566964,14417944,นครศรีธรรมราช
4237,100,แม่ขรี - ตะโหมด,3384010,3406315,35051,3186,0,1124817,248543,41424,3186,3186,8249718,4320826,พัทลุง
4238,100,ไม้หลา - ลานสกา,21508758,18641422,1257735,464164,14973,16545198,9814821,3286580,613894,44919,72192464,16829686,นครศรีธรรมราช
4240,100,ทุ่งมะพร้าว - สามแยกนิคม,5542452,8875486,696858,324120,151256,5493834,421356,432160,324120,91834,22353476,9831640,พังงา
4241,100,สุคิริน - ไอร์ตากอ,9165570,5410233,92582,0,0,12319129,138872,144659,0,0,27271045,12220761,นราธิวาส
4243,100,สะเดา - สะท้อน,6454813,5651613,14604,0,0,1285121,14604,0,0,0,13420755,12646761,สงขลา
4244,100,เบตง - ซาโห่,1502562,1566163,0,0,0,667805,318003,0,0,0,4054533,2734822,ยะลา
4246,100,เขาวง - หน้าเขา,7850033,8005479,233169,410822,122136,10326069,710611,743921,321996,44413,28768649,7361488,สุราษฎร์ธานี
4247,100,หนองไทร - ยวนสาว,20967936,10379724,253164,431868,74460,6894996,2218908,1131792,387192,208488,42948528,8324628,สุราษฎร์ธานี
4248,100,ท่าเรือใต้ - เขาหัวควาย,3405242,1402158,73446,0,0,8967137,554186,434001,146893,33385,15016448,5047770,สุราษฎร์ธานี
4251,100,ห้วยไผ่ - น้ำดำ,5540350,4876546,70460,14834,0,2718257,400507,215087,25959,7417,13869417,3723234,สุราษฎร์ธานี
4252,100,ทุ่งใหญ่ - ควนปริง,6170873,5978518,49640,24820,12410,1895628,1486098,412633,15513,0,16046133,4610315,นครศรีธรรมราช
4253,100,บ่อน้ำร้อน - บ่อกรัง,781359,132594,0,0,2368,1475111,92342,82871,21310,7103,2595058,961309,สุราษฎร์ธานี
4254,100,หนองไทร - ยางงาม,1104366,832704,0,0,0,905049,259851,116638,2953,2953,3224514,1133894,สุราษฎร์ธานี
4256,100,ต้นปาบ - วิภาวดี,20643020,2786499,211633,70544,0,3059858,696625,696625,52908,17636,28235348,10255375,สุราษฎร์ธานี
4258,100,ห้วยนาง - บ้านซา,1253228,525053,80483,7665,0,4177425,168630,168630,11498,11498,6404110,5143215,ตรัง
4258,200,บ้านซา - ควนชัน,57488,0,38325,0,0,1640310,11498,0,0,0,1747621,2655923,ตรัง
4259,101,ทุ่งตาเพชร - ห้วยสลิง,5310750,6493350,54750,54750,10950,1379700,284700,186150,295650,54750,14125500,4872750,สุราษฎร์ธานี
4259,102,ห้วยสลิง - น้ำดำ,8760639,9879740,293905,203473,0,8930200,949540,350426,146953,56520,29571396,10490158,สุราษฎร์ธานี
4260,100,ทุ่งโพธิ์ - คลองราง,6185573,1846726,261992,166141,0,8869396,1207720,1016019,313113,121411,19988091,5009803,สุราษฎร์ธานี
4261,100,ป่าเตียว - ทุ่งค่าย,1293563,347388,9142,4571,9142,4968563,329104,228545,36567,36567,7263152,4721735,ตรัง
4262,100,บางน้ำจืด - ตะกุกเหนือ,50476075,5307684,411346,451153,26538,4883069,862499,1154421,278653,238846,64090284,21177659,สุราษฎร์ธานี
4263,100,หาดผก - บางอ้อ,606083,53217,2957,0,0,1194426,23652,11826,5913,2957,1901031,922428,สุราษฎร์ธานี
4264,100,บ้านช่อง - หาดเลา,3510621,1646285,10903,0,43610,10640889,283466,566933,130831,98123,16931661,10575474,ตรัง
4265,100,หนองนิล - คลองสงค์,10141270,11445291,40124,30093,0,5898187,1013124,320990,100309,40124,29029512,10943745,สุราษฎร์ธานี
4266,100,สากอ - บ้านเกียร์,7009324,5022698,29287,0,0,11539027,19525,14643,0,0,23634504,10396839,นราธิวาส
4267,100,ห้วยนาง - หนองบัว,4268968,3463819,25161,16774,8387,8244392,746440,243222,0,0,17017163,7808269,ตรัง
4268,100,ควนตอ - บ้านควน,1460347,457003,0,0,0,3233380,151189,65286,3436,0,5370641,5655837,ตรัง
4269,101,ห้วยยอด - คลองมวน,4722122,1074983,35478,10643,3548,7833542,312206,212868,78052,106434,14389876,9749354,ตรัง
4269,102,คลองมวน - คลองโกง,3272381,899247,0,0,0,7207135,451817,228102,140370,57025,12256077,5145447,ตรัง
4270,101,ห้วยยอด - ท่างิ้ว,1872450,536550,16425,0,0,6334575,164250,114975,10950,10950,9061125,8398650,ตรัง
4270,102,ท่างิ้ว - ทุ่งชุมพล,1417111,736577,0,0,0,2065619,288226,8006,0,0,4515539,2602039,ตรัง
4270,200,ทุ่งชุมพล - ลานข่อย,2628456,2078733,12016,0,0,4424818,363478,408537,123162,48063,10087263,3322369,พัทลุง
4270,300,ลานข่อย -ไม้เสียบ,1617315,1279065,7393,0,0,2722634,223652,251377,75783,29574,6206793,2044286,นครศรีธรรมราช
4271,101,คอลอกาเว - ไอร์ซือเร๊ะ,14644337,13821878,102807,57115,57115,10817619,159923,125653,22846,34269,39843562,14313069,นราธิวาส
4271,102,ไอร์ซือเร๊ะ - ไอร์ตากอ,5592559,4963907,200026,0,0,5372123,191862,195944,0,0,16516421,14132438,นราธิวาส
4272,100,ยือนัง - คลองชิง,861656,12868331,0,0,0,339012,444953,331949,42377,0,14888278,9075634,ยะลา
4273,100,ตะบิงติงงี - สันกาหลง,2310195,5632242,0,0,0,1682358,548595,268202,12191,0,10453783,8289880,ยะลา
4273,200,สันกาหลง - ศรีสาคร,7655200,7087470,42732,30523,12209,6019160,42732,18314,12209,12209,20932758,6263345,นราธิวาส
4276,100,ท่าประดู่ - สวนหมาก,0,0,0,0,0,2275578,0,0,0,0,2275578,2452895,ตรัง
4277,100,ท่านุ่น -ในหยง,517625,197976,0,2062,35058,1771473,35058,14436,0,0,2573688,2588124,พังงา
4278,100,ทอนแจ้ - อ่าวตง,226221,185090,20566,0,0,1311054,102828,786633,10283,10283,2652958,1876607,ตรัง
4280,100,ทางเข้าพระราชนิเวศน์มฤคทายวัน,790019,465433,11524,7683,7042,491041,311142,8323,7042,4481,2103730,788099,เพชรบุรี
4281,100,ทางเข้าเมืองระนอง,1489054,999772,46501,31171,9198,832930,38836,23506,5110,2044,3478122,1259615,ระนอง
4282,100,ทางเข้าทุ่งมะพร้าว,1925253,3083032,242064,112588,52541,1908365,146364,150117,112588,31900,7764812,3415166,พังงา
4283,100,ทางเข้ากะไหล,213801,153291,3362,1345,11430,181529,16808,9413,4706,1345,597030,173461,พังงา
4284,100,ทางเข้ากระโสม,125356,89878,1971,788,6701,106434,9855,5519,2759,788,350049,101704,พังงา
4285,100,ท่ามิหรำ - โคกกอก,230397,132653,18618,0,5818,638827,46545,20945,5818,0,1099621,1054240,พัทลุง
4287,101,ท่าชะมวง - ควนลัง,40928358,22848200,3989368,650672,96001,11754770,2666690,3498697,2090685,1376012,89899453,25770892,สงขลา
4287,102,ควนลัง - หาดใหญ่,1233845,688792,120265,19615,2894,354365,80391,105473,63027,41482,2710149,776901,สงขลา
4289,100,สามแยกทางรถไฟ - วังสมบูรณ์,677078,115981,12538,3135,0,1354156,15673,115981,0,0,2294542,3034312,ตรัง
4291,100,ทางเข้าสหกรณ์สุราษฎร์ธานี,352481,110376,6899,5913,6899,117275,13140,13469,13140,11169,650761,289737,สุราษฎร์ธานี
4292,100,ทางเข้านาสารด้านเหนือ,41785,19382,0,0,66,136196,10381,5585,2300,263,215958,41851,สุราษฎร์ธานี
4293,100,ทางเข้าน้ำพุ,29018,13459,0,0,46,94581,7209,3878,1597,183,149971,29063,สุราษฎร์ธานี
4294,100,ทางเข้านาสารด้านใต้,45267,20997,0,0,71,147546,11246,6050,2491,285,233953,45338,สุราษฎร์ธานี
4295,100,ทางเข้ายางอุง,20893,9691,0,0,33,68098,5190,2792,1150,131,107978,20925,สุราษฎร์ธานี
4296,100,งาแม่ - ดอนรัก,653061,725934,40441,53654,21221,385590,48049,49650,1201,0,1978801,1021033,ปัตตานี
4297,100,ทางเข้าบ้านดี,114318,58254,6570,438,876,110376,6132,15768,438,0,313170,212868,ปัตตานี
4298,100,ทางเข้าโรงพยาบาลยะหริ่ง,54396,27719,3126,208,417,52521,2918,7503,208,0,149016,101290,ปัตตานี
4299,100,ทางเข้าสายบุรี,67515,40547,3060,0,0,136560,5164,2486,765,0,256097,215646,ปัตตานี
4300,100,ทางเข้ายี่งอ,710290,679630,149723,86870,62342,708757,295358,155855,24528,24528,2897881,1129821,นราธิวาส
4301,100,ตอม่อ - ท่าศาลา,72270,36858,0,0,0,65043,2891,4336,2891,0,184289,190070,นครศรีธรรมราช
4302,100,หาดทรายแก้ว - ท่านุ่น,559225,400954,8793,3517,29896,474814,43964,24620,12310,3517,1561610,453711,ภูเก็ต
4303,100,ต้นแซะ - ทุ่งโพธิ์,484643,185362,0,1931,32824,1658600,32824,13516,0,0,2409700,2423217,พังงา
4304,100,ท่านุ่น - สามแยกสะพานสารสิน,198896,76072,0,792,13471,680684,13471,5547,0,0,988933,994481,พังงา
4305,100,ทุ่งสง - จำปา,8655778,3323605,440124,258740,189387,2899486,173382,29342,29342,16005,16015191,4158508,นครศรีธรรมราช
4306,100,ทางเข้าหลักเมือง,163475,94122,13210,0,4128,453271,33025,14861,4128,0,780220,748021,ตรัง
4308,100,ทางเข้าเขาแดง,31102,25111,6268,355,512,13797,3705,2168,158,118,83294,53532,สงขลา
4309,100,สามแยกทุ่งหวัง - สงขลา,10987997,4704687,1668273,1181044,530106,5207508,1161555,689917,272848,136424,26540359,7511128,สงขลา
4310,100,ทางเข้าหาดใหญ่,89902,85336,1826,304,101,8523,4972,5682,1421,1928,199995,71841,สงขลา
4311,100,พังงา - ทับปุด,35269034,5599239,92549,339348,2699358,55668464,3424328,3447465,3007856,4480933,114028574,17885172,พังงา
4312,100,ทางเข้ากำแพง,790708,694704,10058,7863,2377,679526,43156,25053,15726,4754,2273925,1176188,สตูล
4313,100,ทางเข้าวัดมะปริง,473022,75117,14165,6439,0,394042,23179,12448,2146,0,1000558,402627,สุราษฎร์ธานี
4314,100,ทางเข้าหัวเกาะ,228946,25360,4579,2113,0,41915,6340,4931,352,0,314536,162728,สุราษฎร์ธานี
4315,100,บางรัก - ควนปริง,252101,76340,3551,1775,3551,458043,47935,38170,21304,444,903214,407445,ตรัง
4316,100,บนเนิน - ปากพนัง,1169932,1040278,508,0,0,224733,95079,35591,0,0,2566121,1042821,นครศรีธรรมราช
4317,100,หัวถนนชายทะเล - เนินตาขำ,2622898,2332225,1140,0,0,503834,213160,79793,0,0,5753050,2337925,นครศรีธรรมราช
4318,100,ทางเข้าตลาดจันดี,46384,27857,2102,0,0,93820,3548,1708,526,0,175945,148154,นครศรีธรรมราช
4319,100,ร่อนพิบูลย์ - ควนเกย,3967499,2841855,313119,114943,87198,7015457,760999,289338,63417,39635,15493460,11280221,นครศรีธรรมราช
4320,100,ทางเข้าสิเกา,242979,73578,3422,1711,3422,441469,46200,36789,20533,428,870531,392702,ตรัง
4321,100,มะนังตายอ - โคกสุมุ,2382008,864006,155224,19403,12555,3026873,133539,130114,17120,13696,6754538,4326877,นราธิวาส
4322,100,ยานิง - บูเก๊ะตาโมง,2896922,2075858,12104,0,0,4769027,8069,6052,0,0,9768032,4296966,นราธิวาส
4323,100,ไอร์บาตู - ปะลุรู,551555,489556,19727,0,0,529815,18922,19325,0,0,1628900,1393784,นราธิวาส
4324,100,ทางเข้าปะนาเระ,104180,115805,6451,8559,3385,61512,7665,7921,192,0,315670,162881,ปัตตานี
4325,100,ปากบาง - จุฬาภรณ์พัฒนา  10,1355683,3305148,0,0,0,987252,321930,157388,7154,0,6134555,4864720,ยะลา
4326,100,เบตง - บ้าน กม.17,22737447,13652551,6251538,3791255,393242,18240373,13581969,10728445,705819,463824,90546463,82479963,ยะลา
4327,100,สามแยกตากใบ - ตาบา,3746703,2692722,542317,91958,82527,4156978,273516,91958,75453,54232,11808364,9268905,นราธิวาส
4328,100,หัวเขา - เขาตันหยง,2048507,1472244,296511,50278,45121,2272824,149545,50278,41254,29651,6456213,5067767,นราธิวาส
4329,100,ทางเข้าสหกรณ์ทุ่งสง,2740084,1281968,35882,3262,0,812239,117432,16310,3262,26096,5036535,2886874,นครศรีธรรมราช
4330,100,ดอนใหญ่ - ทุ่งอ่าว,2592653,1084008,34287,29012,2637,324411,92312,60662,0,0,4219982,2036142,สุราษฎร์ธานี
4331,100,ห้วยกรวด - มะลวน,435354,48224,8707,4019,0,79703,12056,9377,670,0,598110,309436,สุราษฎร์ธานี
4332,100,บางน้ำจืด - เขากลอย,1306684,394939,85758,36109,40622,354317,205368,85758,11284,0,2520839,1956641,สุราษฎร์ธานี
4332,200,เขากลอย - บ้านโฉ,556234,168119,36506,15371,17292,150827,87422,36506,4803,0,1073080,832910,นครศรีธรรมราช
4333,100,หนองไทร  - ท่าข้าม,54203,31208,4380,0,1369,150289,10950,4928,1369,0,258696,248018,สุราษฎร์ธานี
4334,100,ทางเข้าบางมะรวด,180953,129740,2845,1138,9674,153639,14226,7966,3983,1138,505302,146811,ปัตตานี
4335,100,ทางเข้าหาดแฆแฆ,26232,18808,412,165,1402,22272,2062,1155,577,165,73250,21282,ปัตตานี
4336,100,ทางเข้าชมวิว,195910,183730,10808,0,0,36712,19557,0,0,0,446717,136725,ปัตตานี
4337,100,ป่าไหม้ - แยกชมวิว,564805,529690,31158,0,0,105839,56382,0,0,0,1287874,394176,ปัตตานี
4338,100,วัดไทร - ปากน้ำกะแดะ,1834275,1070852,39716,7355,7355,756068,32361,4413,0,0,3752395,2391765,สุราษฎร์ธานี
4339,100,ดอนเนาว์ - บ้านพอด,806714,396281,83631,0,6433,774548,101643,37312,2573,1287,2210422,928943,สุราษฎร์ธานี
4340,100,ไสยวน  - ควนขนุน,3342807,3694484,130944,67343,52378,2699312,198286,104755,41154,22448,10353911,3125814,พัทลุง
4341,100,จอมทอง - เขาพลายดำ,6351110,6113495,0,0,20367,604221,332661,139175,95046,0,13656075,5410833,นครศรีธรรมราช
4342,100,ทางเข้าจันดี,185627,193674,6724,5842,1433,125111,15653,9149,3197,2976,549386,179344,นครศรีธรรมราช
4343,100,ควนกลิ้ง - ในปราบ,1487302,227103,6680,2227,31171,583343,69022,22265,2227,0,2431340,1663196,สุราษฎร์ธานี
4344,100,ห้วยกลาง  - กะทูน,990217,1033142,35869,31165,7644,667397,83498,48805,17052,15876,2930665,956700,นครศรีธรรมราช
4345,100,ควนกุน - หนองชุมแสง,1464977,757022,0,14019,0,2719670,273369,743003,14019,0,5986079,3820156,ตรัง
